station_no,name_tw,parking_spaces,lat,lng
500106109,立法院台北會館,15,25.03371,121.51068
500106110,捷運善導寺站(3號出口)(忠孝東路側),17,25.04467,121.52357
500106111,國家音樂廳,22,25.03788,121.51904
500106112,忠孝西重慶南路口,33,25.04724,121.51272
500106113,濟南路二段8巷口,14,25.04127,121.52697
500106114,仁愛金山路口(東南側),14,25.03811,121.52855
500106115,臺灣文學基地,15,25.04148,121.5287
500106116,重慶南詔安街口,15,25.02507,121.51645
500106117,文光公園,17,25.03898,121.53058
500106118,捷運中正紀念堂站(2號出口),12,25.03212,121.51861
500106119,螢圃里小公園,19,25.02484,121.51973
500106120,螢橋公園,15,25.02682,121.51737
500106121,泉州寧波西街口,30,25.02965,121.51415
500106122,和平西路二段98巷口,16,25.0289,121.5097
500106123,仁愛新生路口(西南側),18,25.03796,121.53261
500106124,幸安市場,15,25.04032,121.53141
500106125,龍口市場,14,25.0275,121.51013
500107001,通北街65巷口,16,25.08251,121.54004
500107002,圓山風景區,15,25.07805,121.5295
500107003,樂群二堤頂大道口,20,25.0803,121.56251
500107004,劍潭社區,13,25.08524,121.53748
500107005,培英公園,30,25.08258,121.54462
500107006,樂群二明水路口,20,25.08009,121.55226
500107007,北安大直街口,31,25.08474,121.54968
500107008,捷運劍南路站(2號出口),86,25.08401,121.55535
500107009,樂群二敬業三路口,20,25.07985,121.55609
500107010,樂群二敬業四路口,36,25.07976,121.55813
500107011,捷運大直站(3號出口),34,25.07923,121.5473
500107012,復興市民路口,52,25.04585,121.54375
500107013,南京遼寧街口,42,25.05176,121.54217
500107014,伊通長安路口,21,25.04833,121.53469
500107015,新生長安路口,20,25.04861,121.52935
500107016,市民林森路口,39,25.04796,121.52439
500107017,南京新生路口,34,25.05194,121.52766
500107018,一江公園,22,25.05316,121.53146
500107019,松江公園,25,25.05025,121.53273
500107020,新生長春路口,32,25.05639,121.52752
500107021,第二果菜批發市場,40,25.06642,121.53735
500107022,民生建國路口,33,25.05778,121.53692
500107023,興安華城,62,25.05606,121.54175
500107024,捷運中山國中站,62,25.06106,121.54406
500107025,龍江錦州街口,16,25.06045,121.54077
500107026,建國長春路口,16,25.05469,121.53686
500107027,南京建國路口,42,25.05214,121.5368
500107028,捷運松江南京站(7號出口),75,25.05246,121.5332
500107029,朱崙商場,37,25.04762,121.54043
500107030,中吉公園,15,25.05604,121.53166
500107031,華山公園,19,25.0471,121.5277
500107032,建國北路一段17巷,45,25.04699,121.53735
500107033,江寧公園,15,25.0614,121.53929
500107034,民權龍江路口,32,25.06225,121.54107
500107035,捷運中山國小站(2號出口),59,25.06246,121.52705
500107036,捷運行天宮站(3號出口),42,25.05992,121.5333
500107037,林森農安街口,17,25.06531,121.52565
500107038,捷運中山國小站(4號出口),20,25.06283,121.52697
500107039,農安雙城街口,15,25.06491,121.52449
500107040,新生德惠街口,15,25.06652,121.52762
500107041,民族林森路口,20,25.06847,121.52559
500107042,臺北市立美術館,24,25.06987,121.52291
500107043,中山民族路口,16,25.06816,121.52265
500107044,新生高架停車場(林森北路107巷口),14,25.04983,121.52853
500107045,南京林森路口(東南側),10,25.05201,121.52556
500107046,仁德公園,18,25.05337,121.5289
500107047,中原公園,15,25.05583,121.52821
500107048,下埤公園,24,25.06682,121.54213
500107049,五常國中,16,25.06505,121.54366
500107050,榮星花園,46,25.06424,121.54037
500107051,民權建國路口,34,25.06251,121.53765
500107052,松江路431巷口,15,25.06585,121.53338
500107053,新喜公園,13,25.06533,121.53177
500107054,吉林路407巷口,15,25.06595,121.53041
500107055,民族松江路口,17,25.06833,121.5328
500107056,林安泰古厝,30,25.07154,121.53058
500107057,中山公民會館,20,25.06185,121.5226
500107058,渭水八德路口,23,25.04573,121.53508
500107059,捷運中山站(2號出口),33,25.05228,121.52176
500107060,撫順公園,30,25.06416,121.52203
500107061,新生公園,27,25.06839,121.53032
500107062,捷運行天宮站(1號出口),46,25.05867,121.53305
500107063,林森長春路口,28,25.05497,121.52536
500107064,建國農安街口,35,25.06503,121.53678
500107065,松江路77巷口,10,25.04985,121.53312
500107066,建國長安路口,20,25.04836,121.53669
500107067,市民新生路口,15,25.04611,121.53193
500107068,民權吉林路口,15,25.06269,121.53061
500107069,中山農安街口,17,25.0651,121.5224
500107070,捷運行政大樓,14,25.05575,121.52168
500107071,中吉公園(松江路188巷),22,25.0568,121.53191
500107072,吉林路123巷口,13,25.05731,121.53021
500107074,中原民生路口,15,25.05808,121.52887
500107075,國立臺北大學(臺北校區),38,25.05794,121.54244
500107076,錦州吉林路口,30,25.06028,121.52991
500107077,中山北路二段59巷口,12,25.05606,121.5229
500107078,永盛公園(民生東路一段23巷),24,25.05873,121.52488
500107079,新生錦州街口,20,25.05955,121.52744
500107080,濱江街199巷口,15,25.0734,121.53985
500107081,大佳社區公園,15,25.07275,121.5373
500107082,濱江果菜市場,22,25.06807,121.53673
500107083,興安合江路口,19,25.05619,121.53949
500107084,復興北路514巷口東側,12,25.06597,121.54117
500107085,台泥大樓,18,25.06142,121.52305
500107086,植福樂群路口,10,25.08303,121.5604
500107087,新興公園,26,25.06157,121.52439
500107088,南京伊通街口,11,25.05189,121.53517
500107089,南京龍江路口,15,25.05205,121.54012
500107090,撫順街41巷(崇德宮前),19,25.06389,121.51916
500107091,臺北市立圖書館大直分館,20,25.08152,121.54646
500107092,捷運大直站(1號出口),27,25.0801,121.54708
500107093,捷運松江南京站(4號出口),32,25.0512,121.53312
500107095,中429公園,15,25.07864,121.55557
500107096,長春路137巷口,16,25.05791,121.53114
500107097,松江民生路口,17,25.05765,121.53299
500107098,松江路132巷口,14,25.05277,121.53013
500107099,長春吉林路口,10,25.05481,121.53032
500107100,長春一江街口,11,25.05488,121.53142
500107101,捷運松江南京站(8號出口),20,25.05215,121.53276
500107102,南京一江街口,10,25.05215,121.53171
500107103,松江長春路口,16,25.05499,121.53295
500107104,經國七海文化園區,15,25.07802,121.53511
500107105,民族玉門街口,20,25.06873,121.52003
500107106,新生農安街口,15,25.06493,121.52778
500107107,稻江高級護理家事職業學校,14,25.06532,121.52848
500107108,捷運大直站(3號出口)_1,18,25.07934,121.54671
500107109,樂群二明水路口_1,34,25.07983,121.55236
500107110,民權吉林路口(南側),16,25.06245,121.53043
500107111,長春龍江路口,24,25.05473,121.54026
500107112,民權新生路口,26,25.06305,121.52776
500107113,建國長春路口(北側),20,25.05476,121.53693
500107114,中山行政中心,30,25.06432,121.53349
500107115,臺北市立美術館_1,30,25.07063,121.52327
500107116,劍潭社區_1,42,25.08476,121.53789
500107117,濱江國小游泳池,16,25.07818,121.56175
500107118,林森公園,32,25.05223,121.52581
500107119,中428公園,15,25.07825,121.55337
500107120,復華公園,20,25.05339,121.5401
500107121,新生民族路口(西南側),15,25.06819,121.52767
500107122,捷運南京復興站(1號出口),21,25.05253,121.54256
500107123,八德市場(北側),16,25.04478,121.53661
500107124,龍江朱崙街口,14,25.05004,121.54043
500107125,大直街94巷,15,25.08431,121.54755
500107126,捷運南京復興站(8號出口),25,25.05196,121.5433
500107127,民權建國路口(南側),15,25.06228,121.53702
500107128,林森德惠街口,16,25.06688,121.5257
500107129,新生濱江街口(東南側),21,25.07059,121.52812
500107130,新生北路一段62巷口,20,25.04699,121.53075
500107131,新生長春路口(東北側),19,25.05532,121.52769
500107132,捷運劍南路站(1號出口),21,25.08519,121.55498
500107133,敬業三樂群三路口(西北側),16,25.08272,121.55624
500107134,長春路258巷2弄口,15,25.05427,121.53896
500107135,長寧大廈社區(南側),15,25.05418,121.54332
500107136,建國五常街口,20,25.06419,121.53732
500107137,中山北路二段62巷口,12,25.05676,121.52268
500107138,市民安東街口,20,25.0448,121.54213
500107139,市民大道二段5巷口,15,25.04812,121.52166
500107140,捷運中山站(3號出口),21,25.05236,121.52212
500107141,建國北路高架橋下停車場G區,18,25.05959,121.53682
500107142,朱崙公園,20,25.04919,121.54198
500107143,朱崙復興北路口,12,25.04992,121.54379
500107144,捷運行天宮站(4號出口),30,25.06037,121.53283
500107145,建國北路三段86巷口,15,25.06617,121.53526
500107146,正守公園,15,25.04808,121.52898
500107147,四平松江路口,18,25.05366,121.53282
500107148,金泰公園,16,25.07702,121.56636
500108001,文湖街21巷118弄口,28,25.09122,121.55961
500108002,北勢湖環保公園,15,25.08378,121.56208
500108003,洲子一號公園,43,25.07977,121.56454
500108004,西康公園,16,25.08284,121.56449
500108005,文湖國小,43,25.08637,121.56088
500108006,文湖街81巷10號西側,14,25.08707,121.56406
500108007,德明財經科技大學,27,25.08637,121.56574
500108008,麗山國小,20,25.08311,121.57155
500108009,麗山高中,25,25.08398,121.57725
500108010,港華五號公園,16,25.08522,121.57462
500108011,大湖國小,25,25.08803,121.59958
500108012,安湖三號公園,12,25.07021,121.61593
500108013,東湖路113巷95弄,10,25.07177,121.61491
500108014,瑞光計程車服務站,20,25.0745,121.57389
500108015,文德三號公園(江南街71巷16弄),15,25.07524,121.5772
500108016,捷運大湖公園站(2號出口),28,25.08395,121.60185
500108018,康寧星雲街口,12,25.07958,121.59336
500108019,星雲街47號,15,25.07864,121.59177
500108020,捷運西湖站(1號出口),23,25.08301,121.56638
500108021,捷運西湖站(2號出口),19,25.08205,121.56716
500108022,洲子二號公園,60,25.07932,121.56869
500108023,港都公園,15,25.08296,121.5752
500108024,環山路二段26巷口,29,25.08598,121.572
500108025,成功金龍路口,23,25.08436,121.59478
500108026,碧山公園,31,25.0878,121.59227
500108027,金瑞公園,20,25.08785,121.5879
500108028,捷運文德站(2號出口),49,25.07842,121.58464
500108029,陽光公園,16,25.07695,121.58764
500108030,文德二號公園(南側),13,25.07504,121.58375
500108031,文德二號公園(北側),15,25.07758,121.58381
500108032,瑞陽公園,12,25.07777,121.57961
500108033,湖光國宅,29,25.07538,121.58079
500108034,潭美街213號,12,25.05575,121.58486
500108035,南京東路六段180號,21,25.0559,121.57991
500108036,潭美國小(南京舊宗路口),16,25.05768,121.58159
500108037,新明路343號,10,25.05653,121.58345
500108038,週美里活動廣場,17,25.0539,121.58084
500108039,內湖行政中心,25,25.06915,121.58898
500108040,樂康公園,20,25.07007,121.62055
500108041,安康路32巷24弄,21,25.06181,121.59447
500108043,明美公園,18,25.06256,121.58607
500108044,南京東路六段368巷,47,25.05827,121.58707
500108045,新明成功路口,18,25.06058,121.5911
500108046,民權瑞光路口,20,25.06835,121.58323
500108047,瑞光公共住宅(瑞光路),18,25.07335,121.57951
500108048,民權東路六段15巷,17,25.06853,121.57813
500108049,扶輪親恩公園,17,25.06709,121.58002
500108050,新湖三民善街口,15,25.06286,121.57497
500108051,內湖119號綠地,24,25.05594,121.57865
500108052,行善公園,20,25.05301,121.57592
500108054,三軍總醫院,34,25.07151,121.58991
500108055,福華商場,25,25.06877,121.59265
500108056,臺北市網球中心,16,25.0674,121.59749
500108057,捷運葫洲站(1號出口),37,25.07249,121.60796
500108058,麗湖國小,27,25.07332,121.60223
500108059,金湖路347巷125弄口,15,25.0733,121.59834
500108060,碧湖公園,15,25.07988,121.58287
500108061,碧湖公園(內湖路二段103巷),19,25.08317,121.58109
500108062,貿七社區,17,25.08357,121.58534
500108063,內湖區農會,12,25.08165,121.58891
500108064,捷運內湖站(2號出口),10,25.0835,121.59454
500108065,康寧金湖路口,14,25.07896,121.59921
500108066,康寧路一段156巷20弄口,17,25.07792,121.59354
500108067,安康公園,19,25.06657,121.6136
500108068,安泰街83巷,30,25.07669,121.61709
500108069,內溝溪生態展示館,16,25.08722,121.62306
500108070,捷運港墘站(2號出口),47,25.07967,121.57584
500108071,東湖國中,42,25.07334,121.61962
500108072,石潭公園(安康路),20,25.06261,121.59334
500108073,內湖垃圾焚化廠,20,25.06209,121.60347
500108074,康寧公園(北側),20,25.06927,121.61019
500108075,康寧路三段54巷口,15,25.0716,121.60936
500108076,行善路25巷口,21,25.05707,121.57658
500108077,新明路460巷口,15,25.05503,121.57823
500108078,下灣公園,30,25.06516,121.59561
500108079,民權東路六段245巷口,12,25.06708,121.60059
500108081,東湖國小,29,25.06854,121.61532
500108082,捷運內湖站(1號出口),28,25.08373,121.59406
500108083,瑞光港墘路口,30,25.07611,121.57487
500108084,瑞湖陽光街口,34,25.07296,121.57603
500108085,金龍公園,15,25.08554,121.59076
500108086,星雲街138巷1弄口,15,25.07943,121.59544
500108087,東湖一號公園,10,25.07567,121.6118
500108088,東湖二號公園,15,25.07415,121.61075
500108089,康湖二號公園(康寧醫院),16,25.07514,121.60857
500108090,堤頂大道新湖一路口,13,25.05892,121.57354
500108091,下灣公園(成功路),16,25.06682,121.5907
500108092,舊宗行善路口,9,25.05876,121.58062
500108093,新湖二路250巷口,20,25.06455,121.58262
500108094,成功路四段41巷口,12,25.08105,121.59205
500108095,金湖星雲街口,30,25.08151,121.59764
500108096,國防醫學院,15,25.06851,121.59559
500108097,民權東路六段190巷117弄口,15,25.06434,121.59399
500108098,內湖運動中心,21,25.07848,121.57493
500108099,九華公園,16,25.08844,121.56122
500108100,內湖路二段179巷口,16,25.08454,121.584
500108102,行善行愛路口,12,25.0606,121.58286
500108103,民善新湖二路口(家樂福內湖店),23,25.06017,121.57552
500108104,統振大樓,25,25.06007,121.60138
500108105,陽光街161巷口,16,25.07433,121.58584
500108106,潭美公園(南京東路六段368巷),18,25.05928,121.58617
500108107,西康二號公園,21,25.08503,121.5637
500108108,三民國中(民權東路六段47巷),13,25.06935,121.58692
500108109,瑞光路76巷口,12,25.07168,121.58125
500108110,捷運東湖站,35,25.06664,121.61351
500108111,新湖國小,12,25.06874,121.58923
500108112,碧山內湖路口,16,25.08627,121.5914
500108115,民權東路六段413巷,16,25.07038,121.60352
500108116,宏匯瑞光廣場(瑞光路),16,25.07676,121.57433
500108117,宏匯瑞光廣場(港墘路),20,25.07777,121.57562
500108118,康樂街151巷,14,25.07192,121.61955
500108119,內湖路一段360巷,15,25.0812,121.57067
500108120,成功路三段83號前,11,25.07823,121.5898
500108121,內湖路一段47巷,16,25.08781,121.55872
500108122,陽光舊宗路口,20,25.07243,121.57416
500108123,安湖公園,8,25.07392,121.61545
500108124,湖興公園,16,25.06671,121.58913
500108126,安泰街(康樂橋下),15,25.07849,121.61666
500108127,康樂綠地,15,25.07539,121.6203
500108128,捷運港墘站(1號出口),23,25.08004,121.57568
500108129,明美公園(行善路333巷),16,25.06058,121.5866
500108130,行善路383巷,17,25.06365,121.58609
500108131,舊宗新湖三路口,18,25.06321,121.57681
500108132,內湖運動公園,17,25.06766,121.57459
500108133,內湖路三段326巷口,15,25.08968,121.58352
500108134,成功公園,11,25.08416,121.59665
500108135,康寧路三段189巷93弄口,14,25.0735,121.61258
500108136,中國醫藥大學附設醫院臺北分院,13,25.08227,121.5909
500108137,康樂抽水站,15,25.06643,121.61732
500108138,環山路三段16巷口,13,25.08464,121.57945
500108139,文德一號綠地,15,25.0786,121.58302
500108140,臺北花市,20,25.06265,121.57427
500108141,行善社會住宅,23,25.06126,121.58201
500108142,康寧路三段99巷17弄口,15,25.0721,121.60991
500108143,堤頂大道二段407巷口,15,25.08019,121.56316
500108144,海德堡科技大樓,12,25.08156,121.56227
